0,1
-0.04867830423940149,0.03246882793017458
-0.0335286783042394,0.0324563591022444
-0.03341645885286783,0.03250623441396511
-0.013291770573566081,0.04263092269326685
-0.023192019950124685,0.032768079800498756
-0.028029925187032418,0.02294264339152119
-0.017892768079800496,0.018092269326683313
-0.0028054862842892773,0.02324189526184539
-0.002743142144638405,0.04341645885286782
0.002256857855361595,0.05855361596009975
-0.002780548628428929,0.0536284289276808
0.007182044887780547,0.0436783042394015
0.0021197007481296754,0.018728179551122187
0.017007481296758106,0.03374064837905236
0.02183291770573566,0.05379052369077306
0.02655860349127182,0.06390274314214464
0.02130922693266833,0.08902743142144637
0.026084788029925185,0.08916458852867831
0.025972568578553613,0.08432668329177057
0.040910224438902736,0.08448877805486285
0.06586034912718206,0.0996134663341646
0.08077306733167083,0.10973815461346637
0.10064837905236908,0.11483790523690773
0.10546134663341647,0.10982543640897757
0.11513715710723192,0.08981296758104737
0.11978802992518703,0.07472568578553618
0.12450124688279303,0.07968827930174566
0.13431421446384043,0.07972568578553618
0.14932668329177057,0.07480049875311723
0.14968827930174564,0.04988778054862847
0.14047381546134663,0.029937655860349133
0.14687032418952617,0.03997506234413967
0.14892768079800497,0.0500124688279302
0.15168329177057358,0.06012468827930176
0.13004987531172071,0.07543640897755613
0.11385286783042393,0.06600997506234416
0.11285536159600998,0.046807980049875325
0.09678304239401497,0.03796758104738157
0.08027431421446385,0.019451371571072323
0.053129675810473814,0.031159600997506226
0.05013715710723192,0.04780548628428927
0.04627182044887781,0.0542269326683292
0.05177057356608479,0.04527431421446382
0.02680798004987531,0.06588528678304237
0.01159600997506234,0.07113466334164589
-0.003753117206982546,0.09107231920199502
-0.014102244389027435,0.06083541147132171
-0.034438902743142145,0.050586034912718236
-0.029738154613466336,0.035386533665835385
-0.04502493765586035,0.005274314214463838
-0.04532418952618454,0.010286783042394027
-0.050660847880299245,0.015386533665835395
-0.07107231920199501,0.02046134663341645
-0.07154613466334164,0.025536159600997504
-0.04708229426433916,0.015561097256857864
-0.04764339152119701,0.02051122194513716
-0.02821695760598504,0.030473815461346643
-0.03384039900249376,0.04542394014962592
-0.0494638403990025,0.04536159600997508
-0.04513715710723192,0.04026184538653366
-0.07592269326683292,0.015124688279301746
-0.07669576059850375,0.010049875311720663
-0.08753117206982543,1.2468827930156579e-05
-0.08836658354114713,0.005062344139650843
-0.11420199501246883,-0.004887780548628429
-0.10001246882793018,0.00016209476309228532
-0.06078553615960099,-0.004750623441396484
0.013478802992518704,-0.004688279301745618
0.13771820448877806,0.010361596009975077
0.30201995012468824,0.030411471321695777
0.49633416458852864,0.010411471321695759
0.7406733167082294,0.0004239401496259343
0.9950374064837905,0.010411471321695759
1.2443640897755612,0.06039900249376562
1.4588029925187032,0.16037406483790523
1.6033042394014962,0.2803740648379052
1.6229052369077306,0.41039900249376565
1.512581047381546,0.5004862842892768
1.2773067331670822,0.5755112219451372
0.9620324189526184,0.5655985037406484
0.6217955112219451,0.5156733167082295
0.31658354114713216,0.4007481296758105
0.06634663341645886,0.2557481296758105
-0.08385286783042394,0.09569825436408974
-0.15905236907730674,-0.04436408977556108
-0.17422693266832917,-0.1244139650872818
-0.16937655860349127,-0.12442643391521198
-0.12945137157107234,-0.07945137157107232
-0.09448877805486285,-0.029463840399002503
-0.08455112219451372,0.0005735660847880353
-0.08958852867830425,0.015623441396508703
-0.08460099750623441,0.030723192019950135
-0.09461346633416459,0.0107730673316708
-0.11465087281795511,0.020785536159600992
-0.13968827930174563,0.010698254364089776
-0.15970074812967583,0.0006109725685785605
-0.1697506234413965,-0.004576059850374042
-0.16978802992518702,-0.02965087281795513
-0.1697506234413965,-0.014663341645885286
-0.17470074812967581,-0.004675810473815434
-0.17970074812967582,0.0002867830423940454
-0.18482543640897756,0.005211970074812972
-0.1951995012468828,-0.014837905236907756
-0.17591022443890272,0.005124688279301737
-0.16711970074812968,0.005149625935162078
-0.15892768079800498,0.025149625935162095
-0.16138403990024938,0.015049875311720667
-0.1645511221945137,0.009738154613466304
-0.16835411471321696,-0.0157980049875312
-0.19248129675810471,-0.026670822942643405
-0.2066209476309227,-0.03783042394014961
-0.22546134663341644,-0.039276807980049885
-0.23366583541147132,-0.030947630922693245
-0.2211346633416459,-0.04264339152119699
-0.19773067331670824,-0.03911471321695763
-0.19355361596009976,-0.02523690773067333
-0.1838279301745636,-0.01596009975062343
-0.18869077306733167,-0.011296758104738153
-0.20336658354114712,-0.016384039900249364
-0.19801745635910226,-0.031334164588528696
-0.19775561097256858,-0.03635910224438903
-0.19259351620947632,-0.05142144638403989
-0.18253117206982544,-0.04650872817955114
-0.1874563591022444,-0.051695760598503754
-0.1973940149625935,-0.056932668329177066
-0.20224438902743141,-0.07210723192019951
-0.1919201995012469,-0.07225685785536158
-0.19149625935162096,-0.06728179551122195
-0.18099750623441396,-0.042269326683291794
-0.165498753117207,-0.05231920199501247
-0.15006234413965086,-0.05238154613466331
-0.12963840399002494,-0.057468827930174576
-0.129214463840399,-0.08756857855361597
-0.13876558603491274,-0.08264339152119698
-0.14826683291770573,-0.09261845386533665
-0.1527431421446384,-0.0825436408977556
-0.15713216957605985,-0.09238154613466332
-0.16148379052369077,-0.08719451371571074
-0.14582294264339152,-0.1019950124688279
-0.13012468827930174,-0.10178304239401496
-0.0994139650872818,-0.09654613466334167
-0.08870324189526185,-0.0863216957605985
-0.08300498753117208,-0.10113466334164588
-0.08736907730673317,-0.11599750623441399
-0.10679551122194514,-0.1258728179551122
-0.126284289276808,-0.13568578553615956
-0.12077306733167081,-0.12544887780548628
-0.13028678304239402,-0.12017456359102244
-0.12482543640897756,-0.1248753117206983
-0.1193142144638404,-0.1394638403990025
-0.10380299251870324,-0.1590399002493766
-0.08327930174563591,-0.14860349127182043
-0.06775561097256858,-0.1431795511221945
-0.05723192019950124,-0.13278054862842892
-0.046683291770573565,-0.13243142144638403
-0.04615960099750624,-0.1420573566084788
-0.045660847880299255,-0.15173316708229428
